"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0xeec2ff296b7914363419f0e386626009898f2ab2f0bb603ca5c63f7ceb2514c4","12560007","1622702925","2021-06-03 06:48:45","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$427,639.89","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0xeec2ff296b7914363419f0e386626009898f2ab2f0bb603ca5c63f7ceb2514c4","12560007","1622702925","2021-06-03 06:48:45","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","420,437.252821","$421,599.01","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x2dfb4b69819cdf7e53fb6d5c57a57728e04f86237d4dc17b7a54646355b311ef","12563942","1622755996","2021-06-03 21:33:16","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$427,639.89","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x2dfb4b69819cdf7e53fb6d5c57a57728e04f86237d4dc17b7a54646355b311ef","12563942","1622755996","2021-06-03 21:33:16","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","420,200.163723","$421,361.26","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x4d5d1da342f67677be3fbc024c6307640b819f006af95ac4e6a80bcbb8f3fdff","12570515","1622843157","2021-06-04 21:45:57","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$401,908.57","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x4d5d1da342f67677be3fbc024c6307640b819f006af95ac4e6a80bcbb8f3fdff","12570515","1622843157","2021-06-04 21:45:57","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","404,241.085308","$404,367.23","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x4da74587b34e1f92bb1fe5f2ebbc648901ac1d9085a675dfb38040a852ef2dcf","12577964","1622943068","2021-06-06 01:31:08","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$403,816.80","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x4da74587b34e1f92bb1fe5f2ebbc648901ac1d9085a675dfb38040a852ef2dcf","12577964","1622943068","2021-06-06 01:31:08","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","395,685.194272","$397,036.46","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x3e6965d32e137a457cc1fd00c3dd2722083db4f46aa639c2e5de16327f64e829","12583189","1623012170","2021-06-06 20:42:50","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","0x0ed5b771c5e2b87ff56946dcc40224265fd942ac","149","$403,816.80","0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2","Wrapped Ether","WETH"
"0x3e6965d32e137a457cc1fd00c3dd2722083db4f46aa639c2e5de16327f64e829","12583189","1623012170","2021-06-06 20:42:50","0x397ff1542f962076d0bfe58ea045ffa2d347aca0","0xcf60916b6cb4753f58533808fa610fcbd4098ec0","398,164.680225","$399,524.42","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
