Transaction Hash,Date,From,To,Value,DOT_USD,Symbol,Acquainted?
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.02103972422,-50.0816971498348,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.001926340231,-4.585344705458541,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.0258748002,-61.590821908068,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.0191389634,-45.557240139556,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.0061169066,-14.560317456244002,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.004537529853,-10.80086381029002,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.00311802533,-7.4219604140122,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.02027601182,-48.2638019756188,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.005053962183,-12.03014834268222,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.006710546733,-15.97338281042922,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.003280267006,-7.80815076506204,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.001807937982,-4.30350709607388,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.006305188503,-15.00849240123102,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.01207312041,-28.738131436739405,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.004250275,-10.1170995935,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.002736640466,-6.514134766838441,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.04838743471,-115.17854633760142,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.01669815634,-39.7472894623556,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.01836178763,-43.7072975671942,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.006543883359,-15.576667314762062,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.003809015198,-9.06675123640732,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.028824592,-68.61232932128,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.001296740876,-3.08668417677784,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.002176772129,-5.18145776954386,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.03196894652,-76.0969621594168,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.009129728192,-21.73185720454528,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.03276595589,-77.9941154432026,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.05304076493,-126.2550543934762,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.00427717463,-10.1811298587742,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.03001427188,-71.4441719268392,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.003758227714,-8.945859756742761,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.005112954961,-12.170571211866742,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.008085749118,-19.24683205554012,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.0103923008,-24.737209286272,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.005567064233,-13.251505676379221,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.01085443065,-25.837235453421002,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.001832108159,-4.36104033519406,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.02645300572,-62.9671476355448,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.002200873071,-5.23882620582414,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.01051240816,-25.023105639574403,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.004007221118,-9.53854871602012,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.004073875333,-9.697208410153221,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.007404881518,-17.62613567255612,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.02289366357,-54.4947031422138,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.006699425081,-15.946909497307542,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.002435858147,-5.79817058162998,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.01876151449,-44.6587834011266,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.003826765871,-9.10900387337614,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.04983885003,-118.63340828041021,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.002850016011,-6.78400711162374,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.02363580031,-56.2612409099054,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.007198004826,-17.13369880752084,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.07190077184,-171.14828324162562,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.004323536372,-10.29148656772648,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.06487226262,-154.4180416048908,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.007476654453,-17.79697966065402,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.007434086942,-17.69565451152028,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.007880333124,-18.75787214838216,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.01358144458,-32.3284557915572,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.003702070941,-8.812187543699942,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.007824848821,-18.62580064257914,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.02370453459,-56.424851865960605,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.006547124708,-15.584382827440722,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.005564293066,-13.244909356722442,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.03182755794,-75.7604092668996,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.009803206981,-23.334965705153543,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.003844864226,-9.15208411171684,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.005419778416,-12.900915354741441,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.002893159999,-6.886704472019661,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.004843774735,-11.5298307527099,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.04295177108,-102.2398187725672,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.004531141889,-10.785658284062261,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.03587417942,-85.39274424060281,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.004377281947,-10.419419309721981,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.003429270916,-8.162830732191441,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.003675687377,-8.74938569096818,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.00975354533,-23.216754090812202,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.002101591396,-5.00250206355464,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.009603041898,-22.858504751485324,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.01645549821,-39.1696806091914,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.007465630597,-17.770739135262982,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.006958864818,-16.56446428087812,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.08406709307,-200.1082643182438,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.01230719734,-29.2953141162956,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.007863979864,-18.71894582947376,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.01726547149,-41.0976924065066,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.02796023859,-66.5548743253206,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.00530963065,-12.638726221421,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.03586121815,-85.36189201117101,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.005622669743,-13.383865696052622,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.003065914419,-7.29791872812246,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.0116174238,-27.653418568092004,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.03156794439,-75.1424407492926,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.002918322683,-6.946600215252221,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.03101905521,-73.8358978785714,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.009349238272,-22.25436582837248,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.006393377015,-15.218411043885101,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.006462969115,-15.3840639031991,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.002453095795,-5.839202044670301,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.05776512695,-137.500642284163,ETH,1
0xe7cb9c289d4d49541659e93a922605e032825d2173cce6d342ddcdb0873680eb,2023-12-27 18:59:11,Metagov,Invalid Names Refund,-0.006033528112,-14.361848306118082,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.009463976638,-22.527482150496922,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.003286601007,-7.823227841002381,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.004191363964,-9.97687129806776,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.02041894093,-48.604021853316205,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.01317818313,-31.368556431664203,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.006540739604,-15.56918410898536,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.004316020915,-10.2735972248111,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.007199566005,-17.1374149443417,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.8809463158,-2096.951753351372,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.003746425916,-8.91776746489144,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.003758227714,-8.945859756742761,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.01074782279,-25.583472499948602,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.009391769996,-22.35560579227864,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.009421662141,-22.426759260707943,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.002774460247,-6.6041587043439804,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.007917049241,-18.84526899032194,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.01487075528,-35.397453623195204,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.06029315135,-143.518199884459,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.01442181744,-34.3288289251296,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.009457590501,-22.512280973150343,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.005429215006,-12.923377647382042,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.1148569525,-273.39859831385,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.009028458967,-21.490802017508784,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.003968827464,-9.447158765657761,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.002960351226,-7.04664243729684,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.03963910751,-94.35455317035341,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.01349647343,-32.1261955643662,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.009716471978,-23.12850690811252,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.005409290137,-12.87594968470658,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.003921221313,-9.33383994018642,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.008051003194,-19.16412494280596,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.01094067425,-26.042524544245005,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.02272738298,-54.0988988026132,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.01085916653,-25.848508458020202,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.006561455447,-15.618494858711982,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.4462784384,-1062.294418061056,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.003043565817,-7.24472145683778,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.02154277933,-51.279139350372205,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.02173755776,-51.742778238438405,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.003799159169,-9.04329053633746,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.005560180577,-13.235120234656181,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.03299830521,-78.54718582357141,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.002690163975,-6.403504916251501,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.008888907197,-21.15862135730698,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.002741753537,-6.52630561426258,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.003367832792,-8.016587108109281,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.08977987781,-213.7066343462554,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.002760366299,-6.57061031616166,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.02597815928,-61.836851660555205,ETH,1
0x8321664039d32d2524c426b6709a921af174fc3c09fc90a353106060f1e6b018,2023-12-27 19:01:11,Metagov,Invalid Names Refund,-0.01169399755,-27.835690128167002,ETH,1
